"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","cluster"
"786",5.2212389380531,0.35,0.41,1.86301369863014,0.083,2.26760563380282,2.74911660777385,0.9982,3.21,0.5,2.52307692307692,4
"787",5.2212389380531,0.35,0.41,1.86301369863014,0.083,2.26760563380282,2.74911660777385,0.9982,3.21,0.5,2.52307692307692,4
"788",5.30088495575221,0.56,0.24,1.8013698630137,0.079,3.28169014084507,2.65371024734982,0.9991,3.18,0.56,3.35384615384615,2
"789",5.30088495575221,0.56,0.24,1.8013698630137,0.079,3.28169014084507,2.65371024734982,0.9991,3.18,0.56,3.35384615384615,2
"790",4.1858407079646,0.63,0.17,2.23287671232877,0.099,3.53521126760563,4.59363957597173,0.998,3.09,0.52,2.24615384615385,2
"791",3.23008849557522,0.37,0.43,2.04794520547945,0.082,3.15492957746479,3.41696113074205,0.99708,3.33,0.68,2.8,2
"792",4.34513274336283,0.64,0.17,2.23287671232877,0.084,4.04225352112676,4.9434628975265,0.99818,3.23,0.54,2.66153846153846,2
"793",2.99115044247788,0.61,0.02,1.98630136986301,0.081,3.02816901408451,3.57597173144876,0.99745,3.48,0.6,2.8,2
"794",3.46902654867257,0.6,0,2.04794520547945,0.055,1.76056338028169,1.2226148409894,0.99639,3.38,0.56,4.32307692307692,1
"795",5.38053097345133,0.27,0.54,1.86301369863014,0.065,1.76056338028169,1.63604240282686,0.99531,3.17,0.53,6.67692307692308,5
"796",5.93805309734513,0.89,0.3,2.04794520547945,0.132,1.76056338028169,2.71731448763251,0.99786,2.99,1.18,3.49230769230769,3
"797",4.26548672566372,0.46,0.31,1.98630136986301,0.126,3.91549295774648,2.84452296819788,0.99746,3.1,0.74,2.66153846153846,2
"798",4.74336283185841,0.37,0.44,1.43150684931507,0.038,3.53521126760563,2.14487632508834,0.99526,3.24,0.81,4.32307692307692,2
"799",4.82300884955752,0.5,0.34,2.66438356164384,0.082,1.50704225352113,1.25441696113074,0.9987,3.29,0.52,4.18461538461538,6
"800",4.82300884955752,0.5,0.34,2.66438356164384,0.082,1.50704225352113,1.25441696113074,0.9987,3.29,0.52,4.18461538461538,6
"801",3.07079646017699,0.61,0.08,2.91095890410959,0.082,4.16901408450704,4.24381625441696,0.99641,3.25,0.51,2.38461538461538,2
"802",4.1858407079646,0.55,0.09,2.47945205479452,0.068,1.88732394366197,1.34982332155477,0.99735,3.23,0.44,3.21538461538462,4
"803",1.39823008849558,0.585,0,1.49315068493151,0.044,2.64788732394366,3.54416961130742,0.99264,3.56,0.94,7.23076923076923,5
"804",3.46902654867257,0.56,0.08,1.98630136986301,0.114,2.64788732394366,2.27208480565371,0.9971,3.24,0.66,2.66153846153846,1
"805",4.02654867256637,0.52,0.22,2.10958904109589,0.084,1.38028169014085,1.38162544169611,0.99682,3.26,0.57,3.07692307692308,4
"806",3.86725663716814,0.28,0.4,1.92465753424658,0.052,1.38028169014085,1.12720848056537,0.99356,3.33,0.7,7.09230769230769,5
"807",4.02654867256637,0.25,0.39,1.67808219178082,0.041,1.38028169014085,1.12720848056537,0.99386,3.27,0.71,6.67692307692308,5
"808",3.86725663716814,0.28,0.4,1.92465753424658,0.052,1.38028169014085,1.12720848056537,0.99356,3.33,0.7,7.09230769230769,5
"809",3.23008849557522,0.53,0.12,1.61643835616438,0.165,1.38028169014085,1.19081272084806,0.99702,3.26,0.86,2.10769230769231,4
"810",3.38938053097345,0.48,0.31,2.17123287671233,0.07,1.38028169014085,1.28621908127208,0.99693,3.22,0.55,3.63076923076923,1
"811",3.15044247787611,0.49,0.1,2.04794520547945,0.068,1.38028169014085,1.25441696113074,0.99562,3.3,0.47,3.90769230769231,1
"812",7.61061946902655,0.5,0.55,2.17123287671233,0.072,1.76056338028169,1.57243816254417,1.00012,3.09,0.68,4.46153846153846,6
"813",5.93805309734513,0.45,0.33,1.98630136986301,0.099,3.40845070422535,2.01766784452297,0.99818,3.24,0.71,4.32307692307692,3
"814",2.83185840707965,0.39,0.24,1.73972602739726,0.102,1.38028169014085,1.03180212014134,0.99462,3.44,0.58,5.15384615384615,5
"815",7.3716814159292,0.41,0.54,2.17123287671233,0.103,3.28169014084507,2.113074204947,0.99939,3.21,0.76,5.01538461538462,6
"816",5.93805309734513,0.45,0.33,1.98630136986301,0.099,3.40845070422535,2.01766784452297,0.99818,3.24,0.71,4.32307692307692,3
"817",5.14159292035398,0.51,0.19,2.41780821917808,0.081,1.88732394366197,1.76325088339223,0.9984,3.23,0.58,3.90769230769231,4
"818",5.93805309734513,0.29,0.42,1.43150684931507,0.084,3.28169014084507,1.6678445229682,0.99545,3.28,0.73,5.84615384615385,5
"819",2.99115044247788,0.715,0,1.89383561643836,0.071,3.53521126760563,2.30388692579505,0.99632,3.29,0.45,2.38461538461538,2
"820",4.58407079646018,0.66,0.15,2.41780821917808,0.097,2.01408450704225,2.68551236749117,0.99976,3.28,0.54,2.66153846153846,4
"821",2.91150442477876,0.685,0,1.61643835616438,0.099,2.01408450704225,1.50883392226148,0.99606,3.34,0.6,2.8,1
"822",1.23893805309735,0.42,0,1.73972602739726,0.048,2.90140845070423,2.14487632508834,0.99154,3.71,0.74,8.75384615384615,5
"823",2.67256637168142,0.54,0.13,1.67808219178082,0.076,2.77464788732394,1.95406360424028,0.9973,3.61,0.64,2.93846153846154,1
"824",2.67256637168142,0.54,0.13,1.67808219178082,0.076,2.77464788732394,1.95406360424028,0.9973,3.61,0.64,2.93846153846154,1
"825",2.99115044247788,0.48,0.28,2.17123287671233,0.068,1.63380281690141,1.31802120141343,0.99682,3.24,0.53,3.63076923076923,1
"826",2.99115044247788,0.46,0.14,2.17123287671233,0.076,2.77464788732394,1.98586572438163,0.99624,3.36,0.49,4.18461538461538,1
"827",3.30973451327434,0.27,0.34,1.86301369863014,0.05,1.38028169014085,1.06360424028269,0.9951,3.4,0.64,4.6,5
"828",2.99115044247788,0.46,0.14,2.17123287671233,0.076,2.77464788732394,1.98586572438163,0.99624,3.36,0.49,4.18461538461538,1
"829",3.54867256637168,0.57,0.09,1.86301369863014,0.065,5.1830985915493,2.24028268551237,0.99417,3.46,0.74,6.95384615384615,5
"830",2.0353982300885,0.61,0.08,1.73972602739726,0.071,2.90140845070423,1.57243816254417,0.99376,3.56,0.77,4.73846153846154,1
"831",3.30973451327434,0.685,0.07,1.98630136986301,0.058,1.50704225352113,1.09540636042403,0.99632,3.38,0.55,4.46153846153846,1
"832",2.0353982300885,0.61,0.08,1.73972602739726,0.071,2.90140845070423,1.57243816254417,0.99376,3.56,0.77,4.73846153846154,1
"833",5.61946902654867,0.44,0.42,1.36986301369863,0.145,5.1830985915493,2.3356890459364,0.99832,3.38,0.86,3.07692307692308,3
"834",6.57522123893805,0.47,0.44,1.43150684931507,0.147,5.43661971830986,2.43109540636042,0.99836,3.38,0.86,3.07692307692308,3
"835",4.34513274336283,0.685,0.26,1.43150684931507,0.088,2.90140845070423,1.54063604240283,0.99694,3.32,0.47,2.38461538461538,4
"836",3.38938053097345,0.665,0.1,1.36986301369863,0.066,4.29577464788732,2.5583038869258,0.99655,3.39,0.51,2.24615384615385,2
"837",2.67256637168142,0.28,0.28,1.92465753424658,0.012,5.43661971830986,3.98939929328622,0.99064,3.26,0.39,5.56923076923077,2
"838",2.67256637168142,0.28,0.28,1.92465753424658,0.012,5.43661971830986,3.98939929328622,0.99064,3.26,0.39,5.56923076923077,2
"839",5.38053097345133,0.31,0.35,1.43150684931507,0.075,2.01408450704225,1.69964664310954,0.99672,3.24,0.83,4.87692307692308,3
"840",2.11504424778761,0.5,0.04,1.8013698630137,0.092,2.52112676056338,1.63604240282686,0.99647,3.46,0.47,3.21538461538462,1
"841",6.17699115044248,0.42,0.47,2.07876712328767,0.085,2.01408450704225,1.8904593639576,0.99736,3.24,0.77,6.12307692307692,6
"842",2.5929203539823,0.66,0,2.29452054794521,0.115,3.53521126760563,1.79505300353357,0.99629,3.45,0.63,3.63076923076923,1
"843",5.7787610619469,0.5,0.45,2.04794520547945,0.119,5.1830985915493,2.97173144876325,0.99708,3.23,0.72,4.46153846153846,2
"844",2.99115044247788,0.685,0.35,1.67808219178082,0.088,2.01408450704225,3.73498233215548,0.9963,3.28,0.62,2.38461538461538,2
"845",5.2212389380531,0.25,0.46,1.49315068493151,0.062,4.16901408450704,2.14487632508834,0.9959,3.18,0.83,4.04615384615385,2
"846",2.43362831858407,0.64,0.21,1.55479452054795,0.081,2.64788732394366,1.79505300353357,0.99689,3.59,0.66,2.93846153846154,1
"847",2.43362831858407,0.64,0.21,1.55479452054795,0.081,2.64788732394366,1.79505300353357,0.99689,3.59,0.66,2.93846153846154,1
"848",3.23008849557522,0.68,0.16,1.55479452054795,0.078,2.3943661971831,2.04946996466431,0.9977,3.5,0.7,3.07692307692308,1
"849",2.43362831858407,0.64,0.21,1.55479452054795,0.081,2.64788732394366,1.79505300353357,0.99689,3.59,0.66,2.93846153846154,1
"850",2.43362831858407,0.63,0.21,1.43150684931507,0.08,2.3943661971831,1.82685512367491,0.99689,3.58,0.66,2.93846153846154,1
"851",4.74336283185841,0.43,0.44,1.61643835616438,0.085,2.01408450704225,1.50883392226148,0.99708,3.28,0.55,2.52307692307692,4
"852",4.74336283185841,0.43,0.44,1.61643835616438,0.085,2.01408450704225,1.50883392226148,0.99708,3.28,0.55,2.52307692307692,4
"853",3.70796460176991,0.42,0.32,1.98630136986301,0.08,4.16901408450704,4.68904593639576,0.99801,3.22,1.07,2.8,2
"854",4.74336283185841,0.36,0.39,1.36986301369863,0.08,6.07042253521127,2.5583038869258,0.99652,3.47,0.73,4.46153846153846,2
"855",4.74336283185841,0.36,0.39,1.36986301369863,0.08,6.07042253521127,2.5583038869258,0.99652,3.47,0.73,4.46153846153846,2
"856",3.38938053097345,0.735,0.02,1.98630136986301,0.071,2.14084507042254,1.25441696113074,0.99538,3.51,0.71,5.56923076923077,5
"857",4.74336283185841,0.36,0.39,1.36986301369863,0.08,6.07042253521127,2.5583038869258,0.99652,3.47,0.73,4.46153846153846,2
"858",3.86725663716814,0.26,0.34,1.98630136986301,0.073,2.90140845070423,2.30388692579505,0.99594,3.4,0.78,5.01538461538462,5
"859",6.65486725663717,0.28,0.47,1.49315068493151,0.054,3.02816901408451,1.82685512367491,0.99686,3.15,0.67,4.04615384615385,3
"860",2.75221238938053,0.56,0.22,1.55479452054795,0.074,2.77464788732394,1.57243816254417,0.99438,3.4,0.82,4.87692307692308,1
"861",3.07079646017699,0.62,0.06,2.10958904109589,0.077,2.77464788732394,3.51236749116608,0.99746,3.51,0.54,2.52307692307692,2
"862",1.95575221238938,1.01,0.66,1.67808219178082,0.039,2.77464788732394,3.60777385159011,0.99357,3.66,0.6,5.29230769230769,1
"863",3.30973451327434,0.42,0.32,2.10958904109589,0.067,1.76056338028169,1.60424028268551,0.99628,3.24,0.44,3.76923076923077,1
"864",3.07079646017699,0.62,0.06,1.98630136986301,0.078,3.02816901408451,3.48056537102474,0.99746,3.51,0.53,2.8,2
"865",3.07079646017699,0.62,0.06,2.10958904109589,0.077,2.77464788732394,3.51236749116608,0.99746,3.51,0.54,2.52307692307692,2
"866",3.07079646017699,0.635,0.07,2.04794520547945,0.077,2.90140845070423,3.54416961130742,0.99748,3.51,0.54,2.8,2
"867",2.75221238938053,0.49,0.22,1.86301369863014,0.071,2.52112676056338,1.57243816254417,0.99438,3.41,0.83,5.01538461538462,1
"868",2.83185840707965,0.51,0.23,1.67808219178082,0.072,2.52112676056338,1.50883392226148,0.99438,3.4,0.84,4.87692307692308,1
"869",2.75221238938053,0.56,0.22,1.55479452054795,0.074,2.77464788732394,1.57243816254417,0.99438,3.4,0.82,4.87692307692308,1
"870",3.38938053097345,0.63,0.03,1.67808219178082,0.08,4.29577464788732,2.17667844522968,0.99578,3.44,0.64,4.46153846153846,2
"871",3.46902654867257,0.715,0.01,1.73972602739726,0.064,4.80281690140845,2.17667844522968,0.99371,3.41,0.57,5.70769230769231,5
"872",2.83185840707965,0.56,0.03,1.36986301369863,0.086,5.43661971830986,2.27208480565371,0.99522,3.53,0.57,4.04615384615385,1
"873",3.15044247787611,0.35,0.24,1.67808219178082,0.067,4.42253521126761,2.3356890459364,0.99576,3.43,0.54,3.21538461538462,2
"874",4.58407079646018,0.21,0.37,1.43150684931507,0.067,1.63380281690141,1.12720848056537,0.99552,3.23,0.58,4.73846153846154,5
"875",5.61946902654867,0.38,0.46,1.73972602739726,0.104,1.63380281690141,1.12720848056537,0.99664,3.12,0.65,5.70769230769231,6
"876",4.34513274336283,0.31,0.4,2.17123287671233,0.109,1.76056338028169,1.31802120141343,0.99614,3.31,0.79,5.70769230769231,5
"877",2.99115044247788,0.47,0,1.8013698630137,0.067,1.76056338028169,1.25441696113074,0.99517,3.4,0.58,4.46153846153846,1
"878",3.46902654867257,0.715,0.01,1.73972602739726,0.064,4.80281690140845,2.17667844522968,0.99371,3.41,0.57,5.70769230769231,5
"879",4.34513274336283,0.61,0.19,2.91095890410959,0.094,4.67605633802817,3.00353356890459,0.99787,3.22,0.5,3.21538461538462,2
"880",3.07079646017699,0.6,0.04,1.98630136986301,0.076,3.15492957746479,3.60777385159011,0.99745,3.53,0.55,2.52307692307692,2
"881",4.66371681415929,0.56,0.18,1.43150684931507,0.078,2.14084507042254,1.47703180212014,0.99576,3.15,0.49,3.07692307692308,4
"882",3.38938053097345,0.715,0,1.73972602739726,0.068,4.67605633802817,1.92226148409894,0.99533,3.48,0.65,5.15384615384615,2
"883",4.02654867256637,0.31,0.29,2.35616438356164,0.194,2.64788732394366,1.63604240282686,0.99536,3.22,0.78,5.98461538461538,5
"884",3.07079646017699,0.6,0.04,1.98630136986301,0.076,3.15492957746479,3.60777385159011,0.99745,3.53,0.55,2.52307692307692,2
"885",4.34513274336283,0.61,0.19,2.91095890410959,0.094,4.67605633802817,3.00353356890459,0.99787,3.22,0.5,3.21538461538462,2
"886",4.42477876106195,0.75,0.14,1.98630136986301,0.086,2.01408450704225,1.76325088339223,0.99824,3.34,0.64,3.90769230769231,4
"887",4.50442477876106,0.8,0.12,1.92465753424658,0.083,1.88732394366197,1.69964664310954,0.99836,3.33,0.65,3.76923076923077,4
"888",5.85840707964602,0.52,0.38,2.04794520547945,0.066,4.54929577464789,2.59010600706714,0.99577,3.15,0.79,6.12307692307692,6
"889",2.75221238938053,0.57,0,1.98630136986301,0.072,4.92957746478873,2.84452296819788,0.99491,3.43,0.56,4.87692307692308,2
"890",5.85840707964602,0.9,0.34,4.51369863013699,0.112,3.7887323943662,3.95759717314488,1.00289,3.22,0.68,2.24615384615385,2
"891",3.07079646017699,0.34,0.24,1.67808219178082,0.071,4.67605633802817,2.46289752650177,0.99576,3.44,0.58,3.35384615384615,2
"892",3.07079646017699,0.66,0.03,1.86301369863014,0.078,2.90140845070423,3.54416961130742,0.99743,3.53,0.57,2.8,2
"893",5.38053097345133,0.45,0.23,1.61643835616438,0.082,2.14084507042254,1.38162544169611,0.99774,3.22,0.65,2.24615384615385,4
"894",3.07079646017699,0.66,0.03,1.86301369863014,0.078,2.90140845070423,3.54416961130742,0.99743,3.53,0.57,2.8,2
"895",3.07079646017699,0.63,0.03,1.8013698630137,0.08,3.02816901408451,3.60777385159011,0.99745,3.53,0.58,2.93846153846154,2
"896",2.99115044247788,0.59,0.01,1.86301369863014,0.08,4.29577464788732,2.17667844522968,0.9955,3.42,0.58,4.18461538461538,1
"897",3.94690265486726,0.31,0.39,1.92465753424658,0.078,3.02816901408451,2.17667844522968,0.99444,3.31,0.77,6.67692307692308,5
"898",2.99115044247788,0.59,0.01,1.86301369863014,0.08,4.29577464788732,2.17667844522968,0.9955,3.42,0.58,4.18461538461538,1
"899",3.94690265486726,0.31,0.39,1.92465753424658,0.078,3.02816901408451,2.17667844522968,0.99444,3.31,0.77,6.67692307692308,5
"900",3.94690265486726,1.02,0.02,2.54109589041096,0.084,1.63380281690141,1.15901060070671,0.99892,3.48,0.49,4.6,5
"901",4.42477876106195,0.31,0.36,2.04794520547945,0.056,2.14084507042254,2.04946996466431,0.99562,3.4,0.69,5.70769230769231,5
"902",3.23008849557522,0.635,0.1,1.92465753424658,0.08,2.90140845070423,1.85865724381625,0.99736,3.58,0.69,4.32307692307692,1
"903",3.23008849557522,0.635,0.1,1.92465753424658,0.08,2.90140845070423,1.85865724381625,0.99736,3.58,0.69,4.32307692307692,1
"904",2.75221238938053,0.59,0.06,4.14383561643836,0.06,2.26760563380282,1.38162544169611,0.9962,3.41,0.59,4.32307692307692,1
"905",2.75221238938053,0.59,0.06,4.14383561643836,0.06,2.26760563380282,1.38162544169611,0.9962,3.41,0.59,4.32307692307692,1
"906",4.66371681415929,0.58,0.2,2.29452054794521,0.081,2.77464788732394,4.46643109540636,0.998,3.23,0.59,2.52307692307692,4
"907",3.07079646017699,0.54,0.27,2.04794520547945,0.084,2.3943661971831,3.28975265017668,0.9964,3.39,0.71,4.6,1
"908",2.19469026548673,0.56,0,1.8013698630137,0.079,1.63380281690141,1.09540636042403,0.9948,3.59,0.54,5.29230769230769,5
"909",3.23008849557522,0.52,0.13,1.92465753424658,0.078,5.1830985915493,2.74911660777385,0.99528,3.43,0.59,4.32307692307692,2
"910",3.15044247787611,0.305,0.39,1.18493150684932,0.059,1.76056338028169,1.15901060070671,0.99331,3.29,0.52,5.29230769230769,5
"911",4.74336283185841,0.38,0.48,2.78767123287671,0.132,1.25352112676056,1.15901060070671,0.99577,3.23,0.57,7.64615384615384,6
"912",4.58407079646018,0.28,0.46,5.99315068493151,0.114,1.25352112676056,1.09540636042403,0.99901,3.18,0.6,4.46153846153846,6
"913",5.30088495575221,0.46,0.44,2.23287671232877,0.065,1.38028169014085,1.06360424028269,0.99674,3.33,0.62,6.26153846153846,6
"914",4.82300884955752,0.395,0.46,3.28082191780822,0.094,1.25352112676056,1.12720848056537,0.99639,3.27,0.64,6.26153846153846,6
"915",3.15044247787611,0.305,0.39,1.18493150684932,0.059,1.76056338028169,1.15901060070671,0.99331,3.29,0.52,5.29230769230769,5
"916",4.1858407079646,0.315,0.4,1.8013698630137,0.079,1.25352112676056,1,0.99512,3.27,0.67,5.84615384615385,5
"917",1.55752212389381,0.715,0.19,1.36986301369863,0.161,1.76056338028169,2.78091872791519,0.99395,3.62,0.61,4.6,1
"918",2.75221238938053,0.41,0.31,5.86986301369863,0.084,4.16901408450704,2.24028268551237,0.99824,3.38,0.64,3.35384615384615,2
"919",4.02654867256637,0.36,0.32,1.8013698630137,0.081,4.92957746478873,3.32155477031802,0.9964,3.3,0.72,4.6,2
"920",4.02654867256637,0.62,0.12,1.55479452054795,0.072,5.69014084507042,2.27208480565371,0.99504,3.38,0.89,5.70769230769231,5
"921",4.98230088495575,0.41,0.37,1.86301369863014,0.091,2.14084507042254,1.54063604240283,0.99786,3.24,0.56,3.90769230769231,4
"922",4.02654867256637,0.36,0.32,1.8013698630137,0.081,4.92957746478873,3.32155477031802,0.9964,3.3,0.72,4.6,2
"923",4.02654867256637,0.62,0.12,1.55479452054795,0.072,5.69014084507042,2.27208480565371,0.99504,3.38,0.89,5.70769230769231,5
"924",2.75221238938053,0.41,0.31,5.86986301369863,0.084,4.16901408450704,2.24028268551237,0.99824,3.38,0.64,3.35384615384615,2
"925",4.1858407079646,0.47,0.27,1.86301369863014,0.055,2.64788732394366,1.69964664310954,0.99516,3.18,0.8,4.87692307692308,5
"926",4.1858407079646,0.22,0.36,1.61643835616438,0.064,7.59154929577465,3.25795053003534,0.99604,3.47,0.87,4.6,2
"927",4.82300884955752,0.24,0.33,1.86301369863014,0.061,7.46478873239437,3.13074204946996,0.99786,3.47,0.9,3.49230769230769,2
"928",4.02654867256637,0.67,0.19,1.8013698630137,0.093,2.26760563380282,3.19434628975265,0.99736,3.2,0.59,2.10769230769231,4
"929",4.1858407079646,0.47,0.27,1.86301369863014,0.055,2.64788732394366,1.69964664310954,0.99516,3.18,0.8,4.87692307692308,5
"930",4.26548672566372,0.33,0.38,2.47945205479452,0.063,2.14084507042254,1.41342756183746,0.99468,3.3,0.73,5.98461538461538,5
"931",2.5929203539823,0.61,0.01,1.61643835616438,0.08,1.88732394366197,1.60424028268551,0.99746,3.69,0.73,3.90769230769231,1
"932",3.23008849557522,0.61,0.01,1.67808219178082,0.074,2.52112676056338,2.01766784452297,0.99748,3.48,0.65,2.93846153846154,1
"933",3.38938053097345,0.4,0.29,1.61643835616438,0.078,4.54929577464789,2.90812720848057,0.9971,3.45,0.59,2.52307692307692,2
"934",3.23008849557522,0.61,0.01,1.67808219178082,0.074,2.52112676056338,2.01766784452297,0.99748,3.48,0.65,2.93846153846154,1
"935",2.5929203539823,0.61,0.01,1.61643835616438,0.08,1.88732394366197,1.60424028268551,0.99746,3.69,0.73,3.90769230769231,1
"936",4.34513274336283,0.3,0.38,1.86301369863014,0.06,3.28169014084507,3.09893992932862,0.99543,3.39,0.72,5.70769230769231,5
"937",4.34513274336283,0.3,0.38,1.86301369863014,0.06,3.28169014084507,3.09893992932862,0.99543,3.39,0.72,5.70769230769231,5
"938",6.89380530973451,0.63,0.5,1.30821917808219,0.071,1.63380281690141,1.63604240282686,0.99791,3.07,0.6,3.76923076923077,3
"939",3.07079646017699,0.38,0.38,2.17123287671233,0.068,3.7887323943662,2.14487632508834,0.99356,3.34,0.72,7.23076923076923,5
"940",2.27433628318584,0.46,0.17,1.43150684931507,0.073,1.76056338028169,1.15901060070671,0.99425,3.61,0.54,5.15384615384615,5
"941",4.98230088495575,0.33,0.52,1.8013698630137,0.074,2.52112676056338,1.60424028268551,0.99509,3.36,0.76,6.53846153846154,5
"942",5.2212389380531,0.27,0.49,3.52739726027397,0.082,2.01408450704225,1.34982332155477,0.99484,3.19,0.52,6.67692307692308,6
"943",5.38053097345133,0.43,0.4,2.04794520547945,0.092,2.52112676056338,2.46289752650177,0.99834,3.22,0.64,3.21538461538462,3
"944",5.14159292035398,0.5,0.34,1.86301369863014,0.094,2.14084507042254,2.24028268551237,0.99864,3.24,0.6,2.8,4
"945",3.94690265486726,0.3,0.49,2.78767123287671,0.09,2.26760563380282,1.57243816254417,0.99498,3.27,0.64,6.12307692307692,5
"946",5.46017699115044,0.44,0.42,1.67808219178082,0.071,1.76056338028169,1.4452296819788,0.99566,3.14,0.79,4.73846153846154,3
"947",5.46017699115044,0.44,0.58,2.97260273972603,0.092,2.26760563380282,1.57243816254417,0.99745,3.29,0.99,5.98461538461538,6
"948",3.94690265486726,0.28,0.48,1.73972602739726,0.093,1.63380281690141,1.19081272084806,0.99408,3.26,0.62,6.53846153846154,5
"949",4.42477876106195,0.12,0.45,1.55479452054795,0.075,2.14084507042254,1.47703180212014,0.99552,3.41,0.76,5.84615384615385,5
"950",4.42477876106195,0.12,0.45,1.55479452054795,0.075,2.14084507042254,1.47703180212014,0.99552,3.41,0.76,5.84615384615385,5
"951",4.42477876106195,0.12,0.45,1.55479452054795,0.075,2.14084507042254,1.47703180212014,0.99552,3.41,0.76,5.84615384615385,5
"952",3.94690265486726,0.28,0.48,1.73972602739726,0.093,1.63380281690141,1.19081272084806,0.99408,3.26,0.62,6.53846153846154,5
"953",3.86725663716814,0.31,0.4,1.8013698630137,0.058,1.63380281690141,1.12720848056537,0.99536,3.31,0.68,4.87692307692308,5
"954",5.46017699115044,0.34,0.48,1.73972602739726,0.052,1.50704225352113,1.09540636042403,0.99458,3.2,0.69,6.12307692307692,5
"955",3.38938053097345,0.43,0.4,2.10958904109589,0.082,1.63380281690141,1.15901060070671,0.99538,3.44,0.54,6.26153846153846,5
"956",4.10619469026549,0.21,0.52,1.61643835616438,0.09,2.01408450704225,1.54063604240283,0.99648,3.36,0.67,3.76923076923077,1
"957",4.50442477876106,0.36,0.52,1.73972602739726,0.111,1.50704225352113,1.12720848056537,0.99568,3.31,0.62,5.01538461538462,5
"958",4.90265486725664,0.37,0.52,1.67808219178082,0.088,2.3943661971831,2.43109540636042,0.99613,3.29,0.58,4.73846153846154,5
"959",2.43362831858407,0.57,0.12,1.86301369863014,0.12,4.04225352112676,1.95406360424028,0.99519,3.47,0.71,5.01538461538462,1
"960",3.70796460176991,0.59,0.05,1.67808219178082,0.089,2.3943661971831,1.82685512367491,0.99735,3.36,0.61,3.21538461538462,1
"961",4.10619469026549,0.47,0.27,1.61643835616438,0.058,3.15492957746479,2.01766784452297,0.99518,3.16,0.85,4.73846153846154,5
"962",2.99115044247788,0.56,0.14,1.43150684931507,0.078,1.76056338028169,1.38162544169611,0.99592,3.27,0.62,2.24615384615385,4
"963",2.5929203539823,0.57,0.02,1.73972602739726,0.115,1.63380281690141,1.31802120141343,0.99654,3.38,0.69,2.52307692307692,1
"964",4.34513274336283,0.27,0.39,1.67808219178082,0.1,3.40845070422535,1.6678445229682,0.99546,3.15,0.69,4.87692307692308,5
"965",4.10619469026549,0.47,0.27,1.61643835616438,0.058,3.15492957746479,2.01766784452297,0.99518,3.16,0.85,4.73846153846154,5
"966",3.94690265486726,0.34,0.4,1.92465753424658,0.065,3.91549295774648,2.3356890459364,0.99554,3.34,0.86,4.6,2
"967",4.50442477876106,0.38,0.41,1.92465753424658,0.103,1.63380281690141,1.12720848056537,0.99604,3.13,0.58,5.84615384615385,5
"968",4.10619469026549,0.66,0.2,1.73972602739726,0.097,3.7887323943662,4.40282685512368,0.99733,3.13,0.48,2.10769230769231,2
"969",4.50442477876106,0.4,0.43,1.92465753424658,0.068,4.54929577464789,2.27208480565371,0.9943,3.2,0.6,6.26153846153846,5
"970",2.67256637168142,0.56,0.09,2.23287671232877,0.079,1.76056338028169,1.50883392226148,0.99669,3.46,0.61,3.49230769230769,1
"971",5.61946902654867,0.26,0.48,1.61643835616438,0.066,1.63380281690141,1.12720848056537,0.99724,3.33,0.87,4.46153846153846,3
"972",5.61946902654867,0.26,0.48,1.61643835616438,0.066,1.63380281690141,1.12720848056537,0.99724,3.33,0.87,4.46153846153846,3
"973",5.38053097345133,0.38,0.5,1.92465753424658,0.104,1.63380281690141,1.2226148409894,0.99643,3.22,0.65,5.43076923076923,6
"974",4.10619469026549,0.34,0.44,1.49315068493151,0.079,1.63380281690141,1.19081272084806,0.99605,3.52,0.63,4.18461538461538,5
"975",4.34513274336283,0.33,0.41,4.08219178082192,0.073,1.76056338028169,1.2226148409894,0.99658,3.3,0.62,6.12307692307692,5
"976",3.07079646017699,0.41,0.3,1.73972602739726,0.083,5.30985915492958,3.09893992932862,0.997,3.44,0.52,2.38461538461538,2
"977",3.07079646017699,0.41,0.3,1.73972602739726,0.083,5.30985915492958,3.09893992932862,0.997,3.44,0.52,2.38461538461538,2
"978",4.02654867256637,0.59,0.29,2.04794520547945,0.109,4.80281690140845,4.59363957597173,0.99801,3.15,0.5,1.96923076923077,2
"979",2.91150442477876,0.4,0.32,2.66438356164384,0.061,2.01408450704225,1.73144876325088,0.99416,3.28,0.49,5.01538461538462,1
"980",7.05309734513274,0.45,0.49,1.30821917808219,0.075,1.25352112676056,1,0.9969,3.13,0.63,3.76923076923077,3
"981",4.58407079646018,0.5,0.3,1.61643835616438,0.065,1.88732394366197,1.34982332155477,0.99774,3.32,0.71,3.90769230769231,4
"982",4.90265486725664,0.86,0.26,1.61643835616438,0.079,2.52112676056338,1.69964664310954,0.99712,3.25,0.62,3.21538461538462,4
"983",3.15044247787611,0.52,0.32,1.73972602739726,0.07,7.33802816901408,3.03533568904594,0.99418,3.34,0.82,7.23076923076923,2
"984",4.58407079646018,0.5,0.3,1.61643835616438,0.065,1.88732394366197,1.34982332155477,0.99774,3.32,0.71,3.90769230769231,4
"985",7.05309734513274,0.45,0.49,1.30821917808219,0.075,1.25352112676056,1,0.9969,3.13,0.63,3.76923076923077,3
