,FA1,FA2,FA3,FA4,FA5
7929,485.9017532,578.4931468,489.3872194,507.2351237,585.8923841
7930,589.1733879,456.8468834,510.2242954,553.8494199,381.7887342
7931,619.5069983,392.1930466,471.2703735,481.8813727,609.8717411
7932,569.3794117,401.8796669,479.0181096,474.807792,621.3248297
7933,594.5710399,415.7650528,486.1521618,474.9846557,546.5486125
7934,280.0169632,351.9889891,619.0923539,540.0140596,482.219407
7935,568.1692329,542.6969173,578.6105446,539.9987687,474.6090299
7936,407.8671272,623.4494865,452.7693516,533.6263498,649.8602478
7937,498.0236276,589.9090793,484.0610942,449.5916215,423.9540077
7938,554.7093638,547.0145829,573.3792262,526.6115878,445.4869345
7939,277.5017037,356.5880927,661.1081604,510.4910882,487.5064446
7940,278.8867321,357.9212877,608.8457383,536.5820074,498.9085018
7941,486.3439809,536.3875798,515.1360446,747.4830327,604.2013712
7942,543.2871902,513.6045896,488.7354201,605.8332662,444.4422297
7943,445.8761475,615.9335725,514.3933555,500.3444285,607.1955228
7944,395.6736119,628.2776569,510.352026,405.7159628,557.6649567
7945,286.2254839,348.3361678,647.1358785,543.3021835,514.8865109
7946,518.3642258,558.0283431,520.8196283,656.1648182,482.2454569
7947,557.3118602,380.6134794,413.4483738,353.3850858,741.7170421
7948,472.5328119,574.4512477,473.1194005,578.223943,664.764168
7949,573.0616652,423.6746393,495.6089853,490.8216272,694.2346369
7950,469.4788777,580.8704394,525.6842863,639.0203085,573.8343658
7951,558.7095274,446.3730611,437.5419597,552.7864816,522.1662392
7952,512.5876445,599.3558183,510.3419002,447.1034706,438.733735
7953,588.9366038,416.9381965,503.441244,294.1422647,582.9809811
7954,625.8745511,379.6731519,442.2430617,343.6189322,524.0442963
7955,556.2378506,478.8337825,475.7405605,377.1021487,575.7782055
7956,436.0947373,596.3133125,519.0736674,575.6809574,613.3538498
7957,429.6251854,616.7502469,462.4609983,389.6201251,582.7248917
7958,551.8907931,468.1968477,517.1392836,691.4894868,486.8223157
7959,481.1432959,592.5889272,463.4320671,488.9003443,541.8224688
7960,290.8456933,339.7604404,609.135451,509.0112764,461.988
7961,401.4009006,614.1263806,508.9773042,580.6180214,692.0045409
7962,554.7181774,527.4751172,496.4865552,574.0051674,337.4539387
7963,502.4297978,585.890112,558.01415,561.3328193,371.6181115
7964,568.3278469,439.2902168,419.8057575,551.0391168,561.764452
7965,446.9646586,627.650642,511.1040217,326.1229281,332.3582567
7966,553.2316872,466.8892169,550.4015671,713.7148138,502.4679816
7967,562.4864496,435.9099356,469.6793043,577.2784441,502.223179
7968,442.4852392,618.3899735,463.6903169,250.4363108,504.7084822
7969,412.2818209,621.8634375,433.5877051,378.4991308,589.8190362
7970,394.7678641,609.0499991,445.0038571,475.7278484,672.8474684
7971,399.7065457,648.3137141,495.5543515,459.0063255,497.221249
7972,562.2517399,359.1120606,363.0909409,408.3402696,654.0846245
7973,458.2621416,623.1199032,472.3655221,281.0845765,378.4366871
7974,511.0244283,566.3083624,455.4530155,513.7397801,559.2599376
7975,466.0119629,601.7588672,495.2063155,430.7025767,533.315359
7976,552.2309825,478.4682487,446.4863637,567.8230108,600.1360681
7977,479.9680341,596.4491543,551.4328517,610.4113072,589.3659808
7978,505.491032,571.4020045,519.6483067,564.6195416,532.8547753
7979,566.0313713,432.5956029,554.7695377,586.3087907,636.5580093
7980,579.7900304,406.0394404,455.2053983,483.773215,590.7921349
7981,614.1313766,425.5849855,463.2436034,445.9182657,336.8378724
7982,594.7449583,401.254044,445.0016051,393.9573076,645.6197607
7983,457.7865365,578.8550203,496.3002186,593.0375902,627.7992777
7984,550.3432825,365.9028628,456.2981336,592.6875725,669.5672651
7985,570.0996394,516.3537198,480.0124326,496.7279636,416.3413077
7986,505.690631,564.4723474,542.3338285,601.5598587,578.4986695
7987,571.3425633,430.4625849,404.7793754,622.5491194,405.9188326
7988,452.6681821,605.8048923,487.2150787,377.6456519,534.1993524
7989,505.0305622,590.3435108,534.4079722,463.1307012,532.2597347
7990,599.106987,399.2811439,396.5624725,315.5653945,538.8331775
7991,515.0699989,575.2461226,482.8358848,437.1793576,497.9513322
7992,438.2256088,623.4578125,493.8650205,525.3044364,546.6565987
7993,502.6205431,584.0509831,509.3958171,648.2877165,572.4618131
7994,543.5730197,552.17584,490.2875939,525.4428142,424.7056567
7995,530.7610599,541.1053669,489.378288,531.4411994,541.8534861
7996,426.7956764,628.5018953,488.7854691,487.5405144,566.5696888
7997,479.4563461,610.515288,495.2321415,506.7662765,463.3354107
7998,583.9020932,439.6139739,590.0142529,609.7995865,351.0910256
7999,566.4085309,394.2956858,425.1237019,414.9126114,718.7805026
8000,266.7885386,360.099252,625.3015876,505.1759485,587.4541968
8001,383.5773767,630.8026334,400.6890174,352.4720019,522.3628365
8002,461.1921047,605.6309083,478.9337321,466.5910887,507.6195423
8003,470.887702,585.9828732,474.9006107,490.0666178,624.8730411
8004,284.8044604,342.7585725,567.6664378,491.4273158,512.6655496
8005,501.8199351,588.2737014,497.4341745,456.8052561,490.2976165
8006,566.4166283,425.5376331,415.7493551,545.2237979,522.8360355
8007,563.0800811,533.0991283,518.7101561,555.1426844,352.2908195
8008,442.1972266,617.8131414,515.3112111,452.2073063,605.3038882
8009,499.4924362,616.1124761,449.4794697,295.1841524,378.393999
8010,543.2669703,558.5386447,547.3404366,449.5985114,620.7652644
8011,558.7246687,530.7609389,519.4673723,563.1870379,515.1758641
8012,555.2298206,522.9358516,483.4893632,564.1969442,442.5996406
8013,590.0563753,422.2550415,477.8664766,569.0158114,462.9889396
8014,569.3445226,437.5177184,478.1258642,620.0908822,450.6469394
8015,576.3679873,498.3224011,531.2927316,505.5451473,490.4941017
8016,502.7024105,606.5800564,522.6950975,376.8867072,451.8459882
8017,306.1049306,329.3930768,603.4060489,370.627674,426.3711629
8018,538.6898535,574.5449178,546.5418126,611.8362504,400.0014475
8019,467.4621389,590.0235814,486.7258757,683.305737,476.8514675
8020,403.4321162,636.5294904,498.1871247,499.0494336,528.0140309
8021,468.5940608,604.7672887,500.8573652,482.8319507,518.1249751
8022,528.6342922,579.9581038,530.6704246,526.6382166,496.9138471
8023,405.5142011,647.8528045,531.4311855,539.456127,528.7504649
8024,411.601503,609.9711296,495.437721,526.7106591,753.6632433
8025,585.9594842,376.7724072,468.2684426,318.7802442,635.5709794
8026,578.2484339,399.7332904,475.2759225,531.317688,556.8048668
8027,443.9486041,613.4117954,457.4498074,343.9848564,522.5583054
8028,583.8306611,399.9621761,423.7246638,458.5172746,578.7983477
8029,443.0220494,607.50272,518.3903522,457.3956241,584.827212
8030,307.0525563,335.5247718,644.1256464,531.3932776,436.2567298
8031,562.4529692,419.4211384,431.2604313,321.3517929,611.3947257
8032,596.6768352,339.0466025,427.6378461,571.4931769,569.3066007
8033,480.8547801,602.3033962,496.050946,513.3894258,562.6228991
8034,292.9051397,347.2893552,604.1550257,542.3179836,427.4465817
8035,459.6439666,577.5585888,543.9140286,667.0716541,666.8112973
8036,572.6315606,473.1510001,514.9151834,500.1332831,473.3364431
8037,427.9806882,621.4347844,427.9391357,434.7774022,451.2303691
8038,596.6475604,390.9054465,472.0740265,615.583214,465.349447
8039,595.1792587,566.8064034,520.8084549,462.6418744,273.5253768
8040,507.442299,611.7639923,540.4492248,419.5487262,393.7015705
8041,536.126779,548.3690072,495.5430172,550.7738661,411.9800881
8042,491.0888429,586.3665959,496.2162466,498.3691824,527.4473643
8043,471.6133345,583.0981915,520.4136941,611.2846101,610.8484861
8044,587.5268764,507.0062719,538.8129761,554.1570706,355.0411414
8045,548.1622895,552.7849796,519.1222847,494.461472,604.314544
8046,483.2006046,619.8195832,519.2202242,306.9865572,328.984608
8047,532.9729329,547.0217166,543.9464064,565.4859481,575.3541517
8048,430.8181997,627.0319424,474.5545089,542.4213127,588.9490405
8049,542.2689027,512.2426198,519.6702263,562.1010861,507.881859
8050,515.729362,549.7538922,579.9576749,607.7564861,578.7103488
8051,438.4010815,627.2957017,450.325268,255.3785664,354.0703181
8052,590.9316866,369.2889764,407.2456595,436.8343171,608.2917963
8053,545.2792784,564.7671301,502.442725,463.9663619,453.8609709
8054,552.3866794,486.1148857,483.2465076,680.9328808,289.1528772
8055,560.8094068,510.2665067,496.7154846,610.4516692,516.8125066
8056,578.62493,382.7424863,457.5636619,569.323647,556.7323818
8057,288.6679689,349.0401776,579.475656,416.2892918,517.4723843
8058,590.2658559,509.1472538,532.2149203,509.0011989,444.0036108
8059,576.9247918,504.8848226,517.721131,449.8736726,634.5571022
8060,579.3292844,469.10182,503.8869797,587.8309856,435.8625863
8061,593.5220467,402.8866206,465.9232786,528.6842457,494.1093686
8062,606.1510814,359.0907685,447.8243905,494.5265796,597.741366
8063,299.8399169,334.0052726,642.8944628,536.306654,506.1472847
8064,441.8188875,637.1048603,499.9884188,452.4667459,470.4548618
8065,592.2109502,402.2037153,442.2066683,218.7851204,544.4107833
8066,298.1487909,349.163284,664.2576227,430.3460223,466.5144906
8067,522.1142734,581.2323496,518.6436447,571.256887,400.8773076
8068,421.8624971,625.9704366,479.7855245,357.7852262,547.4226227
8069,576.8396449,371.9240259,425.6997273,499.5062028,667.4464066
8070,486.7375349,602.4720032,504.2407655,366.8219452,483.4822638
8071,572.484739,420.8225666,461.4062173,689.0699067,436.643411
8072,513.5812588,585.7366059,538.9955502,552.5012342,486.7481067
8073,534.6320693,552.044536,529.7217914,617.6806401,497.6980353
8074,499.9599119,555.0851788,470.1812961,493.8713186,616.0759108
8075,433.6904814,611.386604,488.1170684,350.547218,527.9482075
8076,578.3037674,550.8766446,528.1943749,424.4845187,394.7431543
8077,583.158352,410.9556286,458.5981289,492.1979933,562.2661105
8078,367.9225024,645.8800961,464.9866167,578.6866737,695.7921791
8079,444.6169507,606.8049237,416.4257251,366.4819557,611.5947298
8080,600.8890147,446.2336674,530.6310261,579.6254093,359.5655345
8081,273.981617,367.9701346,653.7802079,575.3388768,536.5022946
8082,507.0894151,568.6685561,528.4189049,645.4664994,452.3622105
8083,598.3885452,407.1683601,463.4164722,534.24012,368.9234625
8084,524.3322046,575.2255167,553.938163,587.6083426,481.5080847
8085,394.4398161,632.5130822,489.0571168,469.8500269,542.9012453
8086,292.73833,363.173072,626.2532178,536.5971382,436.6513943
8087,577.7555825,510.5374389,480.3367627,567.1407945,428.8895199
8088,558.8326178,460.0298966,484.6105537,708.7295922,416.8757054
8089,626.1414182,390.3328491,452.5380136,479.0198443,437.528454
8090,568.1535925,558.4263367,513.5525718,545.1101402,351.9505298
8091,572.5589801,458.3589781,477.3659948,524.6832737,593.7637266
8092,455.3892925,612.2133616,460.3437434,344.7349715,440.4583776
8093,495.8179468,610.6731953,499.9915829,409.510231,475.8253991
8094,532.6651466,580.3149704,565.607621,427.9977859,415.366108
8095,561.4194319,497.4206902,508.5622306,606.8766167,567.6969629
8096,496.1293555,592.6423915,525.3188516,434.4578143,522.5495438
8097,595.1352479,361.3338184,414.4590991,351.607441,587.4860068
8098,593.9717949,439.5052132,488.0546979,638.1594104,372.0316356
8099,594.8033606,435.9933113,493.7339922,575.0314982,536.2785159
8100,500.8117634,568.9293955,495.5736223,560.0828666,555.9193422
8101,404.441109,617.0268316,419.6287043,428.3483812,673.5467425
8102,529.0075011,569.3957239,549.5838217,641.9266601,503.0833318
8103,359.0186283,338.0397131,666.9831088,466.2129381,197.6221278
8104,610.1000966,431.2425928,463.8806566,457.4108566,402.1583655
8105,563.5552053,462.7912824,505.0930109,621.6272638,428.3977669
8106,532.0555077,590.5590157,513.1190401,492.3208436,471.454252
8107,552.4691977,445.3348676,501.6377628,586.8261199,549.5381025
8108,291.582671,365.1247688,624.7457909,506.7379022,529.1600371
8109,509.1791107,579.9165804,522.7433828,527.224797,380.4643872
8110,618.1127286,418.7305807,447.3072541,202.7929413,422.7854976
8111,327.0433981,344.818982,611.3431678,398.9900696,462.9541794
8112,546.2148791,583.9403656,543.6069515,380.7861974,356.1848758
8113,494.8624248,611.9986563,552.7214238,439.9719151,497.1750667
8114,504.7342233,598.4511275,553.9370685,336.0827343,394.4064866
8115,386.6738123,642.744662,463.7516377,462.3428909,574.5039653
8116,438.0148171,580.2086913,489.689515,712.9932859,515.563185
8117,567.033617,435.2187165,491.0071189,669.9532268,400.863905
8118,481.0060828,582.5940095,483.3315321,684.1922336,533.947557
8119,590.441514,403.34163,512.3468689,474.7707051,628.0210076
8120,476.4407557,593.3654048,521.2892557,599.0523298,611.9660747
8121,595.6979191,431.046314,441.9407541,148.2391459,508.2833965
8122,289.3359671,363.7279868,663.2656804,510.3413764,462.0034766
8123,555.0895898,521.5494184,501.1496916,643.7887486,477.3718312
8124,606.8835338,523.4071276,536.2651548,452.5728987,385.4589829
8125,554.5017712,527.8375842,508.1492165,409.0097611,516.4871167
8126,556.4573638,427.5952502,459.442948,580.8591446,556.0620207
8127,580.8931312,371.4377507,451.4868372,444.1122275,566.6283498
8128,505.4762012,595.0977226,562.6822364,562.7488337,517.8429689
8129,599.5420154,430.2800911,469.7734691,383.3263091,566.0371083
8130,521.9044162,554.9065324,526.4338675,579.3495558,563.2619563
8131,577.0889411,553.9682953,531.5912489,459.8924852,439.6414359
8132,500.8344507,568.149258,551.1598557,601.371477,627.8426432
8133,445.4213932,630.0044684,510.2018185,476.9818939,526.785343
8134,579.0656814,434.839915,555.6712793,680.4128012,431.2103152
8135,597.12978,376.2366693,469.4852265,621.4613468,497.5338261
8136,584.9831256,392.2559539,474.5103828,454.9491015,549.9211312
8137,579.0483773,518.2945018,523.536576,517.4378456,361.7926516
8138,544.0530343,540.5587543,524.3670049,560.6071271,372.2942224
8139,596.3757608,413.2846368,460.3245371,188.7956763,493.4084198
8140,484.6517631,601.5050225,462.3267916,429.0934468,433.2087979
8141,472.8565165,597.4862071,541.6003055,482.7603389,531.5322578
8142,583.2146259,424.0584093,535.4166316,662.9731776,527.812242
8143,484.5082872,626.4215328,492.3462998,433.6955619,401.2712768
8144,564.3812109,549.3487945,544.7016856,586.0105423,540.6014337
8145,313.007325,344.6696845,618.987524,471.0254508,425.402306
8146,607.4675032,438.330441,513.0587519,292.068335,473.3936036
8147,587.1182425,402.8715806,491.3390737,466.5378569,662.7856484
8148,518.2113538,543.1457742,525.3724661,612.3344074,658.0108871
8149,526.339234,589.5344217,575.6295374,481.3253076,512.0713121
8150,587.4224229,456.9840255,483.3214991,580.0873311,536.1714761
8151,490.5044343,597.1013246,508.198971,453.2105752,588.6499718
8152,562.0005425,423.7198689,450.7677584,434.8747164,603.0480006
8153,587.4204496,472.8338049,484.3671567,522.2473051,475.21723
8154,500.8998086,576.3143641,507.297502,405.4552645,571.5997991
8155,575.4220889,579.0242386,535.8926082,426.8653215,388.1381347
8156,591.2586672,367.0048667,513.1854646,546.8692117,642.8589441
8157,468.7321839,601.9105095,468.9656222,399.0470393,527.8434816
8158,296.848113,349.3974068,626.6690776,512.4707774,542.7997011
8159,606.2439563,356.19068,489.1384826,494.7217692,591.6352783
8160,604.4412991,408.0485985,434.9416485,438.9779205,506.4000718
8161,580.3000746,394.9002487,436.1824322,449.954351,681.3215556
8162,452.157161,619.1672917,475.9441444,439.586726,453.6894414
8163,439.0993152,621.7359407,539.4436801,466.3765838,544.9810854
8164,454.268154,622.6528029,455.9292455,447.4249414,538.7911578
8165,602.1106997,348.5454144,443.9502134,466.5918121,586.1202892
8166,316.8115796,330.4380492,606.5484332,398.8218742,407.6936377
8167,565.9778072,523.8918848,479.0188863,579.3861122,406.1238664
8168,597.066949,384.98717,431.2755863,437.3480863,669.67635
8169,599.7738219,389.701567,493.3589731,530.3091103,663.7517276
8170,574.5833807,368.2382401,486.1969033,504.098293,604.7460562
8171,530.6910591,555.9740493,528.5239452,592.6971102,468.9164322
8172,598.0725322,465.3971074,528.0963701,527.5088756,403.1581396
8173,533.5673292,538.7772936,573.3558879,613.8321997,614.5539805
8174,606.5416128,397.9545149,454.9702834,435.9557352,464.8917247
8175,442.2414013,634.1909145,532.8529711,480.9298104,483.1614786
8176,579.402829,455.1226962,519.8186613,626.6011689,317.1954649
8177,593.7536727,495.8828926,561.3521745,577.5241911,360.7538855
8178,504.2557247,601.8466048,528.1607959,524.1547066,439.9437988
8179,564.0939317,384.1848579,401.7036729,416.9118404,671.7298145
8180,445.4403131,593.9943873,430.8411515,463.754077,585.0298312
8181,296.8748904,342.3785264,613.952727,501.8073218,419.1177222
8182,418.0132506,621.3466468,519.180102,444.6125182,641.0813552
8183,508.1713264,603.1966808,495.4635648,242.0148692,315.2787624
8184,525.1492293,580.6862695,539.9835721,500.0465909,483.861011
8185,610.8725222,465.5707625,554.4041802,435.3089973,378.9694237
8186,499.4610885,574.7712604,546.1173333,554.4241717,551.2095129
8187,498.9325,571.417239,577.8319459,547.0199792,580.0753509
8188,406.813863,591.5509083,526.223439,483.3078626,709.8161507
8189,280.3513829,355.7302839,570.7411581,428.0414113,564.9618099
8190,517.863462,567.5739686,552.9971746,589.9649586,554.9290683
8191,582.2482357,474.535203,517.2916367,518.9929002,406.3545817
8192,601.1019298,452.9084391,485.2439753,592.099323,380.5945876
8193,625.9904306,439.5297855,532.8057618,522.7044755,382.0206118
8194,530.7372751,573.9890086,560.19395,566.1759087,433.4675855
8195,567.9801302,532.6621531,496.5048631,546.6308724,417.9809169
8196,624.1534369,412.2520802,458.5430773,356.5758737,398.3847364
8197,497.456436,586.0838544,541.7609592,535.5515907,562.3819957
8198,522.7526508,584.8210139,512.8218101,477.9273578,488.747663
8199,270.0223124,337.4561869,575.6431052,488.0503709,566.9616941
8200,296.4421836,341.6922366,605.4917303,384.0758502,595.2559712
8201,497.7750332,604.4948445,508.187149,336.0376269,429.8505625
8202,610.1128504,387.1313031,481.8961033,188.5603108,539.1998846
8203,603.1767133,421.8587567,452.0884009,530.9166897,489.2387401
8204,528.3249081,567.3037887,507.4335564,487.7547852,548.6807905
8205,411.842683,623.6319497,504.1258543,406.8412589,539.7249446
8206,581.2542744,408.494964,461.6753408,573.7965925,553.2768227
8207,490.4953271,583.4323019,554.5190456,524.828074,600.3925991
8208,508.2226563,561.7552058,559.584605,594.4493542,582.6613386
8209,435.9554842,636.4338977,420.8234036,349.0122761,301.4191371
8210,588.6671213,347.8820344,355.9052452,592.4934483,462.2385662
8211,437.8486833,631.9086946,475.3376903,498.1597846,487.1608278
8212,306.3812968,356.8867068,690.7994065,495.7154251,561.808887
8213,535.6155531,561.0203021,489.0070322,498.6170032,548.5032524
8214,563.1023993,542.3573363,575.5694306,614.1961356,434.7417153
8215,549.6896206,519.1447528,519.8860299,552.0540058,517.5421593
8216,439.2630561,633.0623694,490.6053318,492.1545096,528.6676175
8217,606.3901801,408.2813703,509.0636279,555.4397051,489.4194923
8218,581.6732062,525.4750364,518.9585808,592.6514643,420.8369921
8219,607.8696309,495.9402782,516.6462841,501.9140488,360.5054805
8220,574.1930457,374.3433254,441.3416166,528.0458567,791.1697011
8221,416.5191652,622.9798645,490.1053629,338.6433909,517.6004102
8222,499.6203763,585.6509462,515.7146202,562.3119188,449.4867402
8223,567.9057852,437.3342652,482.179166,585.0683598,604.1471448
8224,615.6984769,430.8658863,498.1694472,389.550472,580.2071033
8225,559.1201475,387.3775645,420.4914144,507.5638358,704.8122221
8226,574.0744345,494.3726728,526.8966149,547.5810043,396.9503208
8227,293.7153023,344.5957149,659.6793996,437.6540803,390.709288
8228,443.2482454,601.9830594,451.40074,468.8951955,554.6528742
8229,462.2518146,615.8668623,543.0863524,490.1818441,512.8607235
8230,591.1739735,383.420274,502.6925476,591.7389124,610.5550714
8231,477.723748,573.7859695,502.9080009,517.9463953,680.1629387
8232,578.9561805,529.0112234,510.7642889,564.1422196,410.9879915
8233,597.6275857,386.3632418,451.2816728,400.3880238,497.4795216
8234,574.6795839,439.0012438,449.5338783,512.461419,614.0275937
8235,483.4100605,617.1566378,448.0688034,278.5056789,384.4861809
8236,305.956619,344.5190818,636.99917,623.8881673,555.4550277
8237,561.7779736,430.3109026,435.8144709,334.9117414,625.8165187
8238,578.5335374,470.7329647,468.6928914,412.0241598,494.2371414
8239,268.8489373,349.8634179,634.5273788,581.2253972,557.9544088
8240,507.1480221,615.1617287,548.1974573,536.0846777,578.6044269
8241,611.994178,418.2363414,521.6841927,580.4201121,397.0426682
8242,591.0443839,530.7418435,543.0418505,553.3536041,360.9479938
8243,547.7195096,523.7765285,501.0601845,527.2524951,391.0530279
8244,470.7230145,606.7314837,494.3948053,523.9510146,481.4879104
8245,273.8251211,334.8871909,633.2048072,519.8920846,567.7852964
8246,458.4109376,596.1581617,502.7776308,578.6153622,590.2803776
8247,523.6475669,595.7071872,557.4397848,511.0514942,545.1736421
8248,525.3806506,556.5566734,517.2626358,597.4965245,434.2245147
8249,583.8251429,491.203677,548.1644403,583.5889207,431.2765302
8250,284.8170865,341.0244225,609.6601238,518.9542847,483.8921685
8251,471.3798362,563.6500947,526.2454135,613.5752646,699.856593
8252,540.3117962,545.6323939,561.1429735,523.7514193,399.880478
8253,458.9064424,627.7343509,480.0445969,422.5728192,477.0103764
8254,598.5150066,377.0706211,500.4599619,544.1088267,573.3266604
8255,586.6989207,412.0351997,517.6988497,522.5209534,647.3220921
8256,598.3738305,369.5133111,522.1633745,610.9751887,598.7125987
8257,603.0764889,372.5340198,462.0091204,414.1807524,634.79858
8258,570.5389419,437.4070049,534.9754088,650.0088046,456.151554
8259,490.3913061,560.5481969,531.4102985,595.52419,617.3326787
8260,282.0502965,345.2348571,630.1428946,562.035993,562.9548702
8261,521.038947,550.6106783,490.8253611,556.2428854,628.2862617
8262,564.669831,493.2723042,527.1983855,499.9619508,603.326175
8263,553.0011766,443.6667639,507.4912815,728.9607152,506.4945473
8264,523.9550038,550.5635934,559.7970334,533.8341359,616.4497302
8265,574.9192024,418.0715377,546.3143835,539.0829289,711.8488559
8266,592.4721994,414.9692924,464.1060787,525.169408,539.2152583
8267,585.8076575,392.0986938,483.6914943,470.9198992,662.8808437
8268,526.8384882,591.9728019,509.9115062,389.6593461,317.731106
8269,419.7277074,621.7940184,540.6841887,599.3302184,672.6966279
8270,572.9833447,560.3161299,534.2414238,460.0589786,317.5832512
8271,490.5974573,589.5385191,543.1020258,532.6567983,500.9485479
8272,570.133555,421.8066055,522.6269929,533.8228393,599.4345121
8273,556.327938,413.7930854,456.4107843,635.2697992,579.1802861
8274,445.539141,635.0931548,480.3755999,357.0656485,448.3091099
8275,510.6219994,590.4365285,584.6604241,548.3654502,413.9687644
8276,446.3861063,603.6066784,487.8381,490.4201127,550.1625969
8277,580.4282131,441.2838345,482.1125822,574.3622522,606.3883789
8278,617.4320658,433.1735206,542.8399321,484.3925395,401.7015457
8279,596.5115922,391.6280362,480.1803858,425.3758314,612.3725316
8280,477.0614646,597.988624,552.7061583,429.8473205,533.0295976
8281,527.8174055,526.6699586,563.4982512,613.4658875,492.6505326
8282,488.1830139,600.4360719,531.4201911,449.6657025,451.8789869
8283,565.5645903,566.7499418,560.5588344,413.3639736,496.0997692
8284,571.5040139,469.9015778,587.670459,612.8490328,463.1664799
8285,501.9524074,602.058921,580.395972,563.4034519,585.8200483
8286,522.62082,588.8286273,561.9531202,478.3764229,506.1258781
8287,512.1526119,574.1038708,577.8584812,612.1559985,430.0660259
8288,528.107573,536.1697284,553.8001568,671.212956,635.4086562
8289,455.2704207,605.7129354,491.6731188,508.9748904,711.6632516
8290,479.6864066,581.6621568,508.2743769,423.0547287,584.1385691
8291,584.1728281,380.0019552,464.5271775,453.587565,689.9442398
8292,492.03501,598.6041915,539.8991539,432.1416281,440.9617031
8293,518.2699752,573.8604185,536.9436525,482.7128581,495.9436263
8294,595.0391916,413.7518273,434.0551863,313.1213981,591.7581406
8295,533.162587,560.0790982,574.2052043,498.844639,613.786354
8296,610.9771534,368.1696074,494.1215313,515.0452426,631.2064326
8297,471.1201719,598.3933117,530.6817454,415.6344247,538.8612263
8298,616.3576701,376.0402497,486.2094338,414.0331936,486.6189393
8299,599.0498654,413.6124495,496.1709162,430.8252341,628.7996805
8300,528.1656088,560.8390864,569.7347702,683.7287526,554.1216785
8301,281.9923592,345.2084276,616.95142,470.4857731,404.7785577
8302,574.1972444,491.1636521,524.182421,534.7581077,458.4812306
8303,572.6644772,526.1424811,542.3214849,428.3360541,424.1049582
8304,547.095262,565.8576817,567.7877003,509.5287558,490.4391578
8305,623.8544027,386.3789486,508.778848,418.520597,493.4459395
8306,581.6868371,386.5903984,458.9677284,466.5301299,688.634214
8307,600.3841214,371.5436717,431.9594957,303.9967892,607.0679771
8308,590.3919913,396.2088495,465.3849454,413.2281564,715.0474358
8309,520.3404102,573.5989203,526.9661037,475.8203408,452.3772899
8310,509.9592058,546.5517085,512.9655302,638.1956741,581.7711489
8311,588.6574765,390.5533472,505.6252808,471.1072735,658.501355
8312,619.708167,389.1231926,484.4355072,502.0068335,447.7788373
8313,566.9727178,570.0905362,521.8331341,530.6579397,244.4888218
8314,353.4016324,645.3143615,450.170254,387.5010937,644.315455
8315,297.3321032,363.4132861,623.1781282,471.9955164,416.8992395
8316,577.575317,491.0767747,485.3008927,603.7333273,441.4893666
8317,532.2080078,577.6182586,497.8362566,478.3478476,458.9742383
8318,592.2080911,525.3365626,531.3015965,520.2191748,449.7365523
8319,591.2891236,384.910784,455.5664194,453.3076821,526.2636347
8320,576.9238129,435.0941232,485.7965189,335.2690197,654.5972582
8321,450.7338636,611.9445054,520.8413095,376.1232489,523.8384463
8322,584.0102608,446.346863,504.5367484,530.1670164,567.5545431
8323,410.1217885,645.8740136,459.7247037,391.6590049,484.7721603
8324,274.5016904,368.2415834,643.5936557,484.314716,489.8814431
8325,422.0185913,616.0650245,425.5134409,296.0229779,515.527475
8326,562.6960539,422.2267805,505.4338127,535.0928397,610.9987686
8327,276.185399,346.1833715,601.2326187,479.2834389,535.3893877
8328,610.9617704,446.5542511,513.7422887,431.4101246,380.0664849
8329,276.3624856,332.5526923,590.8057302,477.9192319,507.0468525
8330,482.6935135,590.0653683,536.0311913,399.6816608,631.0918455
8331,469.1198816,588.7523511,457.0530431,508.9992373,556.4752467
8332,567.8875321,517.1213668,575.18065,571.3787815,433.3800156
8333,509.4985197,593.7071193,546.1641141,429.6115987,404.4602102
8334,522.2926139,595.3053968,530.3455359,473.3614732,461.3668465
8335,570.8639516,540.643239,521.1249662,491.2037448,292.5792633
8336,409.9898656,637.5414194,519.3530055,520.6909281,575.6053138
8337,513.0664758,589.0520014,510.4270135,532.3339743,445.6631247
8338,566.4491487,435.435482,453.5707853,496.7227102,734.7842218
8339,509.8206955,604.357473,523.4633006,446.1370602,549.4172448
8340,449.5032374,599.9831572,579.297723,690.4559584,573.7200945
8341,611.1173767,430.9506327,506.7252076,494.2084587,429.680287
8342,541.8271132,577.1940641,539.8072424,454.2593932,337.3927417
8343,544.4388382,455.1078246,499.9833974,631.4477489,604.0349988
8344,265.0253744,333.6509106,615.0704358,573.1685166,608.3198595
8345,466.499749,574.3457343,501.3297806,555.7895325,698.1436431
8346,494.3020506,560.7642938,492.9582225,587.372935,575.5084643
8347,528.5113245,573.5472459,520.2529917,408.803335,510.9395453
8348,506.9312339,589.4327691,502.2739278,488.9269443,519.3497972
8349,611.300412,368.1674846,462.9099302,316.6702603,531.4769714
8350,543.3595765,561.1534802,576.38986,577.3362278,433.2418896
8351,560.3424108,493.4205498,526.7508827,539.2207601,585.411917
8352,550.8287809,564.1135889,562.1323417,533.3407362,447.3918862
8353,597.895346,432.0074086,488.1008599,563.4009365,488.6603064
8354,593.0424402,382.8649781,433.4286901,468.3156547,608.5496468
8355,510.9555663,586.6870257,573.0859276,564.1491107,517.6400649
8356,460.5386603,611.6917906,474.1291303,292.0988164,502.6385967
8357,616.4692796,346.5105151,436.3662318,382.3773949,543.4259858
